LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V650044,24.95,McMichael Collection Tom Thomson Cabernet Franc 2016,"This McMichael Collection 'Group of Seven' Cabernet Franc is a limited-production Vintages exclusive for Canada Day. It features bright, lifted raspberry and strawberry alongside smoky white pepper, sandalwood and bell pepper notes. Dry and fresh with lingering tannins, this will have the versatility for roast chicken, grilled sausages or lamb. (Vintages panel, Oct. 2018)",750,13.0,Ontario,Canada,Diamond Estates,6.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/650044.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V652412,19.95,Meerlust Red 2016,"The Myburgh family have been making wines since 1756 and exclusively use grapes grown on their Meerlust estate. This blend of Cabernet Franc, Cabernet Sauvignon, Merlot and Petit Verdot is smoky and earthy with plenty of oak spice, ground pepper and tobacco over a core of dark fruit, with good structure and chewy tannins. A tasty choice for barbecued lamb kebabs. (Vintages panel, Oct. 2018)",750,14.5,Stellenbosch,South Africa,Meerlust Trust,5.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/652412.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L341163,15.15,Meet & Meat Red 2015,Very aromatic with intense fresh red fruit. Young and fresh with a full body and fine tannins.,750,13.0,,Portugal,Wine With Spirit S.A,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/341163.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V67595,34.95,Megalomaniac Bravado Cabernet Sauvignon 2010,"A rich and intriguing nose laden with smoky cedar, spiced plum, red and dark cherry and currants. Poised and restrained, particularly considering that it's a 2010, with lovely echoes and smoky spiced fruit throughout. The tannins are ripe and mesh seamlessly with the other elements to create a balanced, smart and sophisticated Cabernet. Drinking beautifully. Enjoy this with steak and grilled mushrooms. (Vintages panel, Jan. 2014)",750,14.0,Ontario,Canada,John Howard Cellars Of Distinction,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L260364,15.95,Megalomaniac Homegrown Red VQA,"Bright medium ruby; aromas of cherries and berry fruit with smoky and herbaceous notes; dry and medium-bodied, with balanced acidity and moderate tannins; juicy black fruit flavours lead to a finish that is long and smooth.",750,13.0,Ontario,Canada,John Howard Cellars Of Distinction,8.0,D - Dry,Fruity,Medium-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/260364.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Garlicky Lamb Chops with Dilled Sun-Dried Tomato Tzatziki & Roasted Pecorino Asparagus', 'Porcini, Herb & Cauliflower Soup', 'Lamb Triangoli with Brown Butter & Parmesan']"
L552034,11.95,Megalomaniac Local Squeeze Red VQA,"From a popular producer comes this off-dry red. Great depth of red and dark berries with black pepper, red licorice, cedar, vanilla, spice and an almost Californian ripeness. Good grip and acidity provide excellent structure. A great barbecue wine. (Vintages panel, Sept. 2017)",750,12.0,Ontario,Canada,John Howard Cellars Of Distinction,29.0,M - Medium,Fruity,Medium-bodied,Cabernet Franc Blend,https://www.lcbo.com/content/dam/lcbo/products/552034.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L341610,15.95,Megalomaniac Pompous Red VQA,"This wine is a steal! Ripe, medium-bodied, elegant, balanced and well-priced. Made from a great blend of Cabernet Sauvignon, Merlot and Cabernet Franc. (Vintages panel, April 2013)",750,13.0,Ontario,Canada,John Howard Cellars of Distinction,8.0,D - Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Merlot/Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/341610.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mini Burgers', 'Honey-Garlic-Rosemary Lamb Chops', 'Lamb Kebabs with Pilaf & Coriander Cream']"
V85134,20.75,Megalomaniac Sonofabitch Pinot Noir 2016,"A juicy, mouth-watering Niagara Pinot Noir with seductive aromas of cranberry and sour cherry. Medium-bodied and smooth. Racy acidity for tangy sauces. Drink: 2018-2021. Score - 91. (Natalie MacLean, nataliemaclean.com, July 3, 2018)",750,12.4,Ontario,Canada,John Howard Cellars Of Distinction,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/085134.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V130138,21.95,Meiomi Pinot Noir,"Bring the drama of the California coast to your next dinner party host without paying a dramatic price. Meomi blends grapes from three top areas for producing world-class, velvety smooth Pinot Noirs.",750,14.5,California,USA,Constellation Brands Inc. (Us),9.0,D - Dry,Smooth,Full-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/130138.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Braised Brisket', 'Chilorio Taco', 'Sloppy Rendang Joes']"
L810069,29.9,Meler Reserva 2012,"From the mountainous Somontano region, this blend opens with complex hints of red fruit, plus toast, mineral and spice from aging in French oak casks. Its wonderful balance of fruit and wood notes, with a medium finish, is superb with Mexican food or barbecue.",750,14.5,,Spain,Bodegas Vinotage,,,,,Cabernet/Merlot,https://www.lcbo.com/content/dam/lcbo/products/810069.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L487819,19.95,Melini Chianti Classico Riserva DOCG,"300 years of history along with constant innovation creates a modern expression of Chianti. This Riserva has 18 months in oak, contributing spice and depth. The wine has aromas of cherry and raspberry, with balsamic and floral notes. Dry, with medium body and supple tannins. Superb with grilled meats and aged cheeses.",750,13.5,Tuscany,Italy,Melini Casa Fondata,6.0,D - Dry,Smooth,Full-bodied,Chianti,https://www.lcbo.com/content/dam/lcbo/products/487819.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mini Burgers', 'Spiced Beef Pockets', 'Rabbit & Chorizo Paella']"
L487728,11.45,Melini Chianti DOCG,"Pale red garnet colour. Subtle aromas are a combination of both fresh and dried cherry, cranberry with hints of dried herb, earth and floral notes. Dry,  light bodied, with refreshing acidity and flavors of juicy red  fruit, spice  and sour cherry notes. Easy drinking but also a superb food-friendly wine.",750,13.0,Tuscany,Italy,Melini Casa Fondata,3.0,XD - Extra Dry,Fruity,Medium-bodied,Chianti,https://www.lcbo.com/content/dam/lcbo/products/487728.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V618330,22.75,Melipal Estate Bottled Blend 2014,"Very fine tannins and pretty texture with berry and cherry character. Hints of chocolate. Medium body, a beautiful balance of fruit and ripe tannins. All about finesse and length. A blend of malbec, petit verdot and cabernet franc. Drink or hold. Score - 92. (James Suckling, jamessuckling.com, June 21, 2017)",750,15.1,Mendoza,Argentina,Vinas Familia Aristi,3.0,XD - Extra Dry,Fruity,Medium-bodied,Malbec Blend,https://www.lcbo.com/content/dam/lcbo/products/618330.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V108225,27.95,Mendel Malbec 2015,"It's well worth trading up from Lunta, however good it is, to this, more serious Malbec. It's a compact, dense, sweetly fruited red with a backbone of tannin and acidity and stylishly judged oak. Has the concentration to age for a while yet. Drink: 2018-23. Score - 93. (Tim Atkin, MW, timatkin.com, Argentina Special Report 2017)",750,14.0,Mendoza,Argentina,Beau Lieu Sa,3.0,XD - Extra Dry,Firm,Full-bodied,Malbec,https://www.lcbo.com/content/dam/lcbo/products/108225.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10287,53.0,Meo-Camuzet Frère et Soeur Bourgogne 2016,,750,13.0,Burgundy,France,Sas Meo-Camuzet Frere Et Soeur,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10282,110.0,Meo-Camuzet Frère et Soeur Gevrey-Chambertin 2016,,750,13.5,Burgundy,France,Sas Meo-Camuzet Frere Et Soeur,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10283,94.0,Meo-Camuzet Frère et Soeur Morey-Saint-Denis 2016,,750,13.5,Burgundy,France,Sas Meo-Camuzet Frere Et Soeur,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10286,165.0,Meo-Camuzet Frère et Soeur Nuits-Saint-Georges 2016,,750,13.5,Burgundy,France,Sas Meo-Camuzet Frere Et Soeur,,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L436252,21.0,Mercouri Antares 2015,"Blending the rare Augoustiatis grape with Mourvedre results in a wine with a deep, velvety red colour, a generous bouquet of leather and pepper in harmony with cinnamon and a touch of vanilla from the oak aging. There are coconut and leather aromas amid the fine tannins, brisk acidity, and long finish.",750,13.5,,Greece,Mercouri Estate,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/436252.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V633362,19.95,Merf Cabernet Sauvignon 2016,"***LATE ARRIVAL. PRODUCT NOT CURRENTLY AVAILABLE.***Merf is a new project from Chateau St. Michelle and the iconic winemaker David Merfeld. The idea is to create high-quality, value-priced wines for everyday enjoyment. The 2016 Cabernet is youthful with big fruit and well-integrated tannins. Complex notes of black fruit, cassis, raspberry, olive, smoke and lots of oak-infused vanilla, coconut and sweet spices are joined by a delightful touch of mint that provides additional lift. Solid and impressive, this wine is perfect for grilled meats. (Vintages panel, April 2018)",750,14.8,Washington,USA,Chat Ste Michelle,8.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/633362.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V508291,278.0,Merus Cabernet Sauvignon 2012,"From winemakers Dave Lattin and David Ramey, this tremendous wine is sourced from both Coombsville and Yountville, with small amounts of Petit Verdot, Malbec and Merlot in the blend, the latter from Soda Canyon. Smoky cigar, tar and meat direct the nose, atop concentrated, dark, brooding fruit and leathery tannins. Cellar through 2020. Cellar Selection.  Score - 94. (Virginie Boone, Wine Enthusiast, Nov. 1, 2015)",750,15.2,California,USA,Foley Family Wines Inc.,3.0,XD - Extra Dry,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V538132,14.95,Messer del Fauno Nero d'Avola 2017,"This winery gets 100% of its energy from certified renewable resources and adheres to a Zero Waste recycling and water program. The wine itself offers beautiful blueberry, dark cherry and currant fruit with a dose of licorice and supportive tannins. Absolutely stunning value at this price. Pair with burgers, roasted fennel salad or your favourite pizza. (Vintages panel, Jan. 2018)",750,13.0,Sicily,Italy,Castellani S.P.A.,10.0,D - Dry,Fruity,Medium-bodied,Nero d'Avola,https://www.lcbo.com/content/dam/lcbo/products/538132.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L323054,14.45,Messer Del Fauno Sangiovese Puglia IGT 2015,"This full-bodied red hails from the southern Italian region of Puglia. Boasting elegant, fruity aromas and velvety tastes of cherry, with a hint of pepper, it's a winning choice when pizza is on the menu.",750,12.5,Puglia,Italy,Castellani S.P.A.,,,,,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/323054.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L315787,33.6,Messer Ridolfo Chianti Classico Reserve 2011,Chianti Classico Riserva denotes a wine with an aging regime of 24 months. This 100% sangiovese spends eighteen months in French oak cask and a further six months in bottle. It boasts a full-body with red and black fruit and toasted aromas and flavours. The finish reveals dusty tannins. Pair with Steak Florentine.,750,14.0,,Italy,Societa Agricola L'Antica Forn,,,,,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/315787.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V541441,16.25,Messieri Visioni Riserva Rosso Piceno Superiore 2010,"(a blend of 70% Montepulciano and 30% Sangiovese): Bright ruby. High-pitched, primary aromas of blackcurrant, strawberry, graphite, violet and spices. Densely packed and youthfully imploded, with very refined, pure flavors of fresh dark fruits complicated by cedar and violet. This firm-edged, rather brooding wine finishes long and fine-grained. Aged for 12 months in large oak barrels. Drinking Window: 2016-2025.  Score - 92. (Ian D'Agata, vinous.com, July 2015)",750,15.2,Marche,Italy,Cocci Grifoni,4.0,XD - Extra Dry,Fruity,Medium-bodied,Montepulciano/Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/541441.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L637297,29.0,Metinella RossoRosso Cabernet Toscana Rosso IGT 2016,"Ruby red, with the aromas of wild mulberry and flowers, and a touch of greenery, this fruity and elegant blend from Tuscany has a long, smooth finish that pairs ideally with lamb dishes.",750,13.5,Tuscany,Italy,Metinella Di Stefano Sorlini,,,,,Sangiovese/Canaiolo,https://www.lcbo.com/content/dam/lcbo/products/637297.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L573989,39.15,Mettler Cabernet Sauvignon 2016,"Inviting aromas of dark cherry, cola, cedar, mineral and earth followed by a graceful mingling of cherry, cranberry and sweet oak flavours with a whisper of vanilla. On the palate, the rich mouthfeel is moderated by juicy acidity, and the long finish is reminiscent of a fine Bordeaux. This elegant and poised Cabernet is accessible now, and its structure and complexity will see it through many years of aging.",750,14.5,California,USA,Mettler Family Vineyards,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/573989.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L543289,40.15,Mettler Petit Sirah 2015,"This is an ideal choice to share with your dining companions, given the dense berry flavours wrapped in the embrace of spice and rich, soothing honey. A devilishly luscious body shows firm tannins and an enduring finish, as glimmers of oak, gingerbread and berry swirl on the nose.",750,15.0,California,USA,Mettler Family Vineyards,,,,,Petite Sirah Blend,https://www.lcbo.com/content/dam/lcbo/products/543289.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L443192,7.95,Mezzacorona Teroldego Novello V. delle Dolomiti IGT,"Deep purple fluorescent colour; forward aromas of cocoa, dark fruit compote, candied cherry, with grapy, blackberry, banana and baking spice notes; a dry, soft palate that explodes with flavours of sweet cherries, dark plum and berries; shows herbal/leafy notes and hints of spice and bitter chocolate on a zesty finish.",750,12.5,Alto Adige/Trentino,Italy,Nosio Spa,10.0,D - Dry,Fruity,Light-bodied,,https://www.lcbo.com/content/dam/lcbo/products/443192.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L588962,10.0,Mezzomondo Negroamaro Puglia IGT,"Experience wine from the centre of the world! Dark, rich and sensuous, our Negromaro combines enticing notes of ripe berries and dry fruit flavours with spicy notes. Make it the 'centre' of any gathering of friends or family.",750,13.0,Puglia,Italy,Mgm Mondo Del Vino S.R.L.,8.0,D - Dry,Fruity,Medium-bodied,Negroamaro,https://www.lcbo.com/content/dam/lcbo/products/588962.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Slow-Cooked Lamb', 'Hastings House Oven-Roasted Rack of Lamb', 'Tourtière Turnovers']"
L111930,18.0,Mezzomondo Negroamaro Puglia IGT,"Experience wine from the centre of the world! Dark, rich and sensuous, our Negromaro combines enticing notes of ripe berries and dry fruit flavours with spicy notes. Make it the 'centre' of any gathering of friends or family.",1500,13.0,,Italy,Mgm Mondo Del Vino S.R.L.,8.0,D - Dry,Fruity,Medium-bodied,Negroamaro,https://www.lcbo.com/content/dam/lcbo/products/111930.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Lamb Burgers with Grilled Asparagus & Tzatziki', 'Tandoori Rack of Lamb', 'Greek Lamb Kebabs']"
