LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Featured_wines,Recomm_foods
V986380,134.95,Antinori Guado al Tasso 2016,"From alluvial soil of mostly clay and sand, Guado al Tasso is Antinori's top Bolgheri wine. It's a classic Bordeaux blend this year without any Petit Verdot - less bold and rich in style than the 2015 but otherwise extremely elegant and drinkable. It's dark and concentrated, opening to aromas of restrained cassis, clean leather and a hint of earthy minerality. The firm yet ripe palate develops flavours of dense, supple brambly fruit and chocolate. It's a bit warming on the finish but is otherwise extremely well balanced. Drinking Window: 2019-2040. Score - 96. (Aldo Fiordelli, decanter.com, June 23, 2019)",750,14.0,Tuscany,Italy,Marchesi Antinori S.P.A.,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,,
L300433,47.05,Antinori La Braccesca Bramasole 2011,"Very expressive on the nose with sweet notes of white fruit together with aromas of spice and tobacco. The palate is potent and ripe, the fruit fused with the tobacco, the spices, and the black pepper, leaving space at the end for hints of liquorice. The finish and aftertaste are long and supple.",750,13.0,Tuscany,Italy,Marchesi Antinori S.P.A.,,,,,Shiraz/Syrah,,
V651141,63.95,Antinori Pian delle Vigne Brunello di Montalcino 2014,"Bright red. Delicate nuances of quince and poached pear complement perfumed violet and lily of the valley aromas on the enticingly pure, almost aromatic nose. Then delicate flavors of almond kernel, raspberry and minerals on the tangy, piquant, lusciously fresh palate. More raspberry notes repeat on the nicely perfumed, lingering finish. An outstanding Brunello, in fact one of the better ones from Antinori in years; I especially like it because it just goes with the flow of the year rather than trying too hard to extract what could not be obtained from this weather-challenged vintage. Lovely stuff; well done. Drinking window: 2021-2028. Score - 92. (Ian D'Agata, vinous.com, March 2019)",750,14.0,Tuscany,Italy,Marchesi Antinori,4.0,XD - Extra Dry,Firm,Full-bodied,Sangiovese,,
V634386,67.0,Antonelli Chiusa di Pannone Montefalco Sagrantino 2010,"The 2010 Montefalco Sagrantino Chiusa di Pannone is a bold and contemporary expression from this special appellation at the heart of Umbria. The wine opens to a dark and impenetrable appearance with thick aromatic layers that span the spectrum for a dark red of this sophistication and intensity. Black fruit segues to campfire ash, exotic spice and Spanish cedar. Those soft and spicy oak elements are put clearly on display. The finish is much softer and more velvety than you usually encounter with the highly tannic Sagrantino grape. This is a beautiful wine. Drink Date: 2018-2030.  Score - 94. (Monica Larner, robertparker.com, Dec. 29, 2017)",750,15.1,Umbria,Italy,Az. Agr. Antonelli San Marco,5.0,XD - Extra Dry,,,Sagrantino,,
V715342,130.0,Antonin Guyon Corton Clos du Roy Grand Cru 2013,"There is a subtle but not invisible application of wood to the less elegant but even more complex nose of game, forest floor, plum and earth that also lacks a touch of freshness. The powerful and broad-shouldered flavors possess excellent mid-palate density while displaying plenty of minerality on the youthfully austere and backward finish that is well-balanced and impressively long. In the same fashion as the Bressandes my range awards the benefit of the doubt that the lack of freshness presently displayed by the nose will eventually return to form. Drink: 2025+. Score - 91-94. (Allen Meadows, burghound.com, April 15, 2015)",750,13.0,Burgundy,France,Domaine Antonin Guyon,3.0,XD - Extra Dry,,,Pinot Noir,,
V675371,13.25,Antu Syrah 2016,"Antu is MontGras's experimental range: wines and vineyards that test the limits of Chilean winemaking. Sourced from 16-year-old vines situated in volcanic soils at an altitude of 300 metres, this is loaded with sweet spices, dried herbs, dark chocolate, blackcurrant and leather. It's a great example of how hedonistic and intense Syrah can be. Complex, fresh, rich and toasty with lush dark fruit and structured tannins, this is perfect for whatever barbecue fare you care to dare.  (Vintages panel, Jan. 2018)",750,14.5,Colchagua Valley,Chile,Viña MontGras,3.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,,
V534909,29.95,Anzivino Gattinara 2012,"Made wholly with Nebbiolo, this opens with earthy aromas of crushed herb, star anise, menthol and woodland berry. Reflecting the nose, the linear palate delivers dried Marasca cherry, cranberry and clove framed in taut refined tannins. Fresh acidity lends balance while it closes on an iron note. Score - 91. (Kerin O'Keefe, Wine Enthusiast, Dec. 1, 2018)",750,13.5,Piedmont,Italy,Anzivino,2.0,XD - Extra Dry,Firm,Full-bodied,Nebbiolo,,
L520725,451.6,Ao Yun Red 2014,"'The cabernet sauvignon character is shinning through in this second edition of what has quickly become China's best wine. It's full-bodied, structured and chewy with polished tannins and beautiful length and intensity. A super-structured red that needs two or three years to soften completely.' (94 points James Suckling www. jamessuckling.com)",750,15.0,,France,Mhcs,,,,,Cabernet Sauvignon/Cabernet Franc,,
V481010,18.95,Apaltagua Envero Gran Reserva Carmenère 2015,"100% Carmenère. This elite, perfumed red delivers a warm serving of rich dark fruit, sweet spice and vanilla flavour with cassis notes and minty touches shooting through the finish. Super polished, rippling tannin adds a classy touch. Outstanding. Platinum: Best Chilean Red Single-Varietal.  Score - 95. (Decanter Asia Wine Awards, 2017)",750,14.6,Colchagua Valley,Chile,Vina Apaltagua Ltda,5.0,XD - Extra Dry,Smooth,Full-bodied,Carmenère Blend,,
L501766,24.2,Apeiron Infinity Red Wine 2016,"This fruit-forward, powerful blend balances strength with charm. The spice on the nose only makes the smooth palate with fine tannins that much more exciting. An ideal pairing might be a striploin seared over coals or a long-cooked Bolognese.",750,13.5,,Greece,Ellinikes Eksagoges Inou I.K.E (Hel,,,,,Red Blend,,
L335470,43.35,Aphiliantes Gigondas 2014,,750,14.5,,France,Divinia Sarl - Vinergie,,,,,Red Blend,,
L335488,30.65,Aphillantes Cotes Du Rhone Village 2013,,750,14.5,Rhône,France,Divinia Sarl - Vinergie,,,,,Shiraz/Syrah,,
L853523,36.05,Aphros Phaunus Amphora Vinhão 2017,"This is 100% Vinhão and shows off lots of red fruits like cherries and cassis. Adding to the complexity are spicy notes with hints of menthol. This is a medium bodied wine that has round tannins, good structure, and crisp acidity. Perfect with all sorts of cuisine or on it's own. Serve slightly chilled to emphasize freshness.",750,12.5,Vinho Verde,Portugal,N/A,,,,,Red - Medium Bodied,,
V11422,44.95,Apocalypse Now Final Cut Cabernet Sauvignon 2017,"This wine is being released this year to mark the 40th anniversary of Francis Ford Coppola's 1979 masterpiece, Apocalypse Now, and to mark the release of the film's 'Final Cut' version in theatres. Deep and rich with flavours of plum sauce, crème de cassis and woodsmoke, this Cabernet has remarkable structure and poise, particularly for a wine of such massive concentration. Expect the wine to show well through 2030, especially alongside a steak dinner. (Vintages panel, Aug. 2019)",750,13.8,California,USA,Francis Ford Coppola,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,
L618785,18.95,Apothic Brew Red,"Apothic Brew is an infusion of red wine and cold brew coffee. The coffee imparts big flavour but little caffeine. The aromas reflect coffee bean, mocha and chocolate notes and combine with flavours of chocolate, coffee, and cherry to lead to a smooth, fruity finish. Enjoy with cranberry-flavoured cheese or chocolate.",750,13.5,California,USA,E. & J. Gallo Winery,13.0,D - Dry,Smooth,Full-bodied,Red Table Wines (Unnamed Blends),,
L428599,16.95,Apothic Crush Red Blend,"Apothic has developed a reputation for producing bold wines, loaded with fruit and big appeal. Crush is the latest addition to this popular portfolio and only available for a limited time. It offers both fruity and savoury notes in a full-bodied and smooth package.",750,14.0,California,USA,E. & J. Gallo Winery,12.0,D - Dry,Smooth,Full-bodied,Blend,,
L392654,16.95,Apothic Dark Red,"Opaque deep ruby; aromas of stewed blueberry, black cherry, tobacco and dark chocolate; on the palate it is full bodied and dry with a kiss of sweetness; the flavours echo the aromas leading to a long and grippy finish.",750,14.0,California,USA,E. & J. Gallo Winery,7.0,D - Dry,Smooth,Full-bodied,Blend,,
L485623,19.95,Apothic Inferno Red Blend,"Back by popular demand, Apothic Inferno will once again be available in limited quantities this Valentine's Day!Leveraging their expertise in creating unique and much-loved wines, Inferno will certainly delight Apothic fans everywhere.",750,16.0,California,USA,E. & J. Gallo Winery,7.0,D - Dry,Smooth,Full-bodied,Red Blend,,
L234369,14.95,Apothic Red,"Ruby colour; aromas include plum, blackberry, spice notes, raspberry and vanilla; medium body; layers of ripe fruit and vanilla flavours with a long finish",750,13.5,California,USA,E. & J. Gallo Winery,17.0,D - Dry,Smooth,Full-bodied,Blend,,"['Orange and Sichuan Pepper-Crusted Duck Salad', 'Balsamic Duck, Fig & Blue Cheese Salad', 'Crisp Peking Duck Legs with Rich Asian Sauce']"
L277657,19.95,Aquinas Pinot Noir,"Aquinas wines are made from fruit sourced in California's Napa, Sonoma, Lake and Mendocino counties. This wine is a pale garnet colour, with aromas of dried fruit, cherry, plum and spice; it's dry and round on the palate, with low tannins and balanced acidity. Enjoy flavours of black fruit, cherry, plum and oak spice.",750,14.5,California,USA,Don Sebastiani & Sons,4.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,,"['Easy Party Enchiladas With Jalapeño Cream', 'Vietnamese BBQ Chicken & Shrimp', 'Tagliatelle with Bolognese Sauce']"
V631812,17.95,Aranwa Malbec Reserve 2013,"A red with intensity plus blackberry and blueberry character. Full body, very silky and refined. Shows length and beauty. Drink or hold. Score - 92. (James Suckling, jamessuckling.com, May 20, 2016)",750,13.8,Mendoza,Argentina,Invermen S.A.,2.0,XD - Extra Dry,Smooth,Full-bodied,Malbec,,
V497354,17.95,Aranwa Reserve Cabernet Sauvignon 2013,"A dense and silky red with lots of blackberry and sweet tobacco character. Full body, pretty tannins and a savory finish. Stylish. Drink now. Score - 92. (James Suckling, jamessuckling.com, May 20, 2016)",750,14.2,Mendoza,Argentina,Invermen S.A.,3.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,
V609354,29.95,Araucano Clos de Lolol Single Vineyard Red 2014,"This is a juicy blend of carmenere, syrah and cabernet franc with a touch of cabernet sauvignon and petit verdot. Medium-to-full body, round and silky tannins and an intense palate of dark berries, fresh herbs and cedar. Savory. Flavorful finish. Shows wonderful length. Biodynamically grown grapes and Demeter-certified. Delicious now but better in 2020. Score - 94. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Lolol Valley,Chile,François Lurton,4.0,XD - Extra Dry,Smooth,Full-bodied,Syrah Blend,,
V329227,754.0,Araujo Eisele Vineyard Cabernet Sauvignon 2013,"The 2013 Cabernet Sauvignon Eisele Vineyard, which is also 100% of this varietal, behaves similarly to how the 2013 Altagracia did compared to its older sibling. Inky, bluish purple with a beautifully pure nose of blueberries, blackberries and cassis with background floral notes, this full-bodied wine (14.8% alcohol) tastes a lot younger and less evolved than its 2012 counterpart. I'd think this was a barrel sample, then again, it's only been in bottle for three months. Beautiful layers of fruit, velvety more noticeable tannin, exquisite purity and an almost endless finish make for a remarkable effort that needs another 5-6 years of cellaring and should keep 30 to 40+ years, particularly in view of how Eiseles from the early 1970s have lasted. Drink Date: 2016-2056.  Score - 99. (Robert Parker Jr., robertparker.com, Dec. 30, 2015)",750,13.7,California,USA,Araujo Estate Wines,2.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,
V606764,19.95,Arboleda Single Vineyard Cabernet Sauvignon 2017,,750,14.0,Aconcagua Valley,Chile,Vina Sena S.A.,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,
V431825,79.95,Archimedes Cabernet Sauvignon 2014,"Deep garnet in color, the 2014 Cabernet Sauvignon Archimedes offers pronounced cassis, crushed blueberries and cedar notes with hints of bay leaves, eucalyptus and chocolate box. Medium-bodied, the palate leads with a firm structure of chewy tannins and just enough acidity, supporting tightly wound, muscular fruit and finishing taut yet promising. I've been conservative with my scoring, given that it is still very youthful and relatively ungiving on the palate. I suggest giving it 2-4 years in bottle and plan to drink it over the next 20+ years. Drink Date: 2019-2041. Score - 92+. (Lisa Perrotti-Brown, MW, robertparker.com, April 28, 2017)",750,14.6,California,USA,Francis Ford Coppola,6.0,D - Dry,Firm,Full-bodied,Cabernet Sauvignon,,
L567197,13.05,Arco do Esporao Red 2016,"A classic Old World wine from southern Portugal, this appealing, versatile red has fruit-forward aromas tempered by a hint of earthiness. Pair it with your favourite hearty beef or lamb stew recipe.",750,13.5,Alentejo,Portugal,Esporao Vendas E Marketing S.A,,,,,Aragonés Blend,,
V167601,21.95,Ardal Crianza 2013,"This modern-style red delivers cherry, currant and licorice flavors, accented by espresso and mineral notes, supported by firm tannins and fresh acidity. Drink now through 2025. Score - 90. (Thomas Matthews, winespectator.com, Aug. 31, 2016)",750,14.0,Ribera del Duero,Spain,Bodegas Balbas,2.0,XD - Extra Dry,Firm,Full-bodied,Tempranillo/Cabernet Sauvignon,,
V167700,23.95,Ardal Selección Especial Reserva 2006,"The 2006 Ardal Reserva sees 24 months in French and American oak and is blended with a relatively high (20%) of Cabernet Sauvignon. That addition of Cabernet works well on the vibrant, graphite-tinged nose with touches of wild heather. The palate is full-bodied with copious, chocolate-tinged black fruit, offering real presence and grip on the surly finish. But I like the balance and style, plus it has the substance to age well. Drink 2013-2020+. Score - 92. (Neal Martin, robertparker.com, Feb. 27, 2013)",750,14.0,Ribera del Duero,Spain,Bodegas Balbas,4.0,XD - Extra Dry,Firm,Full-bodied,Tempranillo Blend,,
L819029,12.8,Arenile Montepulciano D'Abruzzo DOC 2017,"From a co-operative of wine growers on Italy's Adriatic coast comes this deep, dark red, fragrant with aromas of black cherry and wild fruits. Full-bodied, with a long finish, it's ideal with Italian dishes, including pizza, or pasta with tomato or meat sauce.",750,13.0,Abruzzo,Italy,N/A,,,,,Montepulciano,,
L164764,14.5,Argento Cabernet Sauvignon Reserva,"Inky purple; the nose offers notes of ripe cherry, blueberry, and smoky oak; the palate is soft, approachable, and loaded with berry fruit.",750,14.0,,Argentina,Bodega Argento,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['Rich Beef Pot Pie with a Cheddar Crust', 'Braised Short Ribs with Red Wine and Vegetables', 'Low-and-Slow Spiced Brisket Sandwiches']"
